STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/04/2008,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",31,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/04/2008,0,",,0,0700",0,",,0,",0,",,0,",53,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/04/2008,0,",,0,0700",0,",,0,",0,",,0,",63,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/04/2008,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/04/2008,0.12,",,0,0700",0,",,0,",0,",,0,",53,",,0",40,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/04/2008,0.07,",,0,0700",0,",,0,",0,",,0,",60,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/04/2008,0.02,",,0,0700",0,",,0,",0,",,0,",63,",,0",34,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/04/2008,0.04,",,0,0700",0,",,0,",0,",,0,",42,",,0",33,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/04/2008,0,",,0,0700",0,",,0,",0,",,0,",47,",,0",24,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/04/2008,0,",,0,0700",0,",,0,",0,",,0,",53,",,0",28,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/04/2008,0,",,0,0700",0,",,0,",0,",,0,",67,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/04/2008,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/04/2008,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/04/2008,0,",,0,0700",0,",,0,",0,",,0,",85,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/04/2008,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/04/2008,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/04/2008,0,",,0,0700",0,",,0,",0,",,0,",77,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/04/2008,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/04/2008,0,",,0,0700",0,",,0,",0,",,0,",66,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/04/2008,0,",,0,0700",0,",,0,",0,",,0,",77,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/04/2008,1.35,",,0,0700",0,",,0,",0,",,0,",80,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/04/2008,0.04,",,0,0700",0,",,0,",0,",,0,",68,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/04/2008,0.26,",,0,0700",0,",,0,",0,",,0,",52,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/04/2008,0.05,",,0,0700",0,",,0,",0,",,0,",48,",,0",31,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/05/2008,0,",,0,0700",0,",,0,",0,",,0,",48,",,0",26,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/05/2008,0.05,",,0,0700",0,",,0,",0,",,0,",58,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/05/2008,0.02,",,0,0700",0,",,0,",0,",,0,",63,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/05/2008,0.32,",,0,0700",0,",,0,",0,",,0,",66,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/05/2008,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",32,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/05/2008,0,",,0,0700",0,",,0,",0,",,0,",68,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/05/2008,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/05/2008,0.1,",,0,0700",0,",,0,",0,",,0,",76,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/05/2008,0,"T,,0,0700",0,",,0,",0,",,0,",59,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/05/2008,0,",,0,0700",0,",,0,",0,",,0,",60,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/05/2008,0,",,0,0700",0,",,0,",0,",,0,",62,",,0",32,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/05/2008,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",45,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/05/2008,0,",,0,0700",0,",,0,",0,",,0,",60,",,0",33,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/05/2008,0,",,0,0700",0,",,0,",0,",,0,",68,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/05/2008,0.12,",,0,0700",0,",,0,",0,",,0,",75,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/05/2008,0.01,",,0,0700",0,",,0,",0,",,0,",61,",,0",45,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/05/2008,0.3,",,0,0700",0,",,0,",0,",,0,",51,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/05/2008,0.11,",,0,0700",0,",,0,",0,",,0,",65,",,0",39,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/05/2008,0.09,",,0,0700",0,",,0,",0,",,0,",56,",,0",40,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/05/2008,0,"T,,0,0700",0,",,0,",0,",,0,",49,",,0",33,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/05/2008,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/05/2008,0.03,",,0,0700",0,",,0,",0,",,0,",54,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/05/2008,0.04,",,0,0700",0,",,0,",0,",,0,",53,",,0",42,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/05/2008,0.01,",,0,0700",0,",,0,",0,",,0,",61,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/05/2008,0,",,0,0700",0,",,0,",0,",,0,",64,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/05/2008,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/05/2008,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/05/2008,0,",,0,0700",0,",,0,",0,",,0,",71,",,0",32,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/05/2008,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",32,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/05/2008,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/05/2008,0.15,",,0,0700",0,",,0,",0,",,0,",75,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/06/2008,0.11,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/06/2008,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",64,",,0",44,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/06/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/06/2008,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/06/2008,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/06/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",62,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/06/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",93,",,0",70,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/06/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",93,",,0",66,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/06/2008,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",69,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/06/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",94,",,0",65,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/06/2008,0.11,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/06/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/06/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/06/2008,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",63,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/06/2008,0.19,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/06/2008,0.36,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",59,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/06/2008,0.18,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/06/2008,0.16,",,0,0700",0,"P,,0,",0,"P,,0,",66,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/06/2008,0.16,",,0,0700",0,"P,,0,",0,"P,,0,",61,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/06/2008,0.07,",,0,0700",0,"P,,0,",0,"P,,0,",67,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/06/2008,1.06,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/06/2008,0.42,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",59,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/06/2008,0.22,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",57,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/06/2008,0.71,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",54,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/06/2008,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/06/2008,0.4,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/06/2008,0.17,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/06/2008,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",62,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/06/2008,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",67,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/06/2008,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/07/2008,0.02,",,0,0700",0,"P,,0,",,,78,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/07/2008,0.49,",,0,0700",0,"P,,0,",0,"P,,0,",73,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/07/2008,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",77,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",66,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",68,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/07/2008,0.21,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/07/2008,0.05,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",56,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/07/2008,0.08,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",63,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/07/2008,1.35,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",58,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/07/2008,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",58,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/07/2008,0.5,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/07/2008,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",66,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/07/2008,0.17,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",68,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/07/2008,1.55,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",67,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/07/2008,0.25,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/07/2008,0.22,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",62,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/07/2008,0.11,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",63,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/07/2008,0.24,",,0,0700",0,"P,,0,",0,"P,,0,",73,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/07/2008,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",58,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/07/2008,0.07,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",63,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/07/2008,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",59,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/07/2008,0.08,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",57,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/07/2008,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/07/2008,0,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",57,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/08/2008,0.01,",,0,0700",0,",,0,",0,",,0,",81,",,0",61,",,0",63,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/08/2008,0.4,",,0,0700",0,",,0,",0,",,0,",81,",,0",61,",,0",63,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/08/2008,0.2,",,0,0700",0,",,0,",0,",,0,",76,",,0",59,",,0",65,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/08/2008,0.02,",,0,0700",0,",,0,",0,",,0,",72,",,0",58,",,0",58,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/08/2008,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",55,",,0",56,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/08/2008,0.25,",,0,0700",0,",,0,",0,",,0,",82,",,0",56,",,0",67,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/08/2008,0,",,0,0700",0,",,0,",0,",,0,",79,",,0",57,",,0",58,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/08/2008,0.4,",,0,0700",0,",,0,",0,",,0,",76,",,0",56,",,0",57,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/08/2008,0.07,",,0,0700",0,",,0,",0,",,0,",70,",,0",57,",,0",60,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/08/2008,0.39,",,0,0700",0,",,0,",0,",,0,",75,",,0",57,",,0",58,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/08/2008,0.29,",,0,0700",0,",,0,",0,",,0,",75,",,0",54,",,0",56,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/08/2008,0.1,",,0,0700",0,",,0,",0,",,0,",69,",,0",56,",,0",63,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/08/2008,0,"T,,0,0700",0,",,0,",0,",,0,",73,",,0",48,",,0",50,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/08/2008,0,",,0,0700",0,",,0,",0,",,0,",77,",,0",50,",,0",57,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/08/2008,0.01,",,0,0700",0,",,0,",0,",,0,",76,",,0",57,",,0",59,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/08/2008,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",48,",,0",53,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/08/2008,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",53,",,0",61,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/08/2008,0,",,0,0700",0,",,0,",0,",,0,",80,",,0",58,",,0",63,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/08/2008,0.21,",,0,0700",0,",,0,",0,",,0,",82,",,0",59,",,0",59,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/08/2008,0.01,",,0,0700",0,",,0,",0,",,0,",67,",,0",42,",,0",44,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/08/2008,0,",,0,0700",0,",,0,",0,",,0,",70,",,0",44,",,0",47,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/08/2008,0,",,0,0700",0,",,0,",0,",,0,",80,",,0",47,",,0",56,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/08/2008,0,",,0,0700",0,",,0,",0,",,0,",84,",,0",56,",,0",65,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/08/2008,0,",,0,0700",0,",,0,",0,",,0,",80,",,0",60,",,0",65,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/08/2008,0.11,",,0,0700",0,",,0,",0,",,0,",86,",,0",61,",,0",62,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/08/2008,0,",,0,0700",0,",,0,",0,",,0,",70,",,0",43,",,0",44,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/08/2008,0,",,0,0700",0,",,0,",0,",,0,",71,",,0",43,",,0",49,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/08/2008,0,",,0,0700",0,",,0,",0,",,0,",78,",,0",49,",,0",60,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/08/2008,0.12,",,0,0700",0,",,0,",0,",,0,",67,",,0",58,",,0",58,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/08/2008,0.15,",,0,0700",0,",,0,",0,",,0,",68,",,0",58,",,0",63,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/08/2008,0,"T,,0,0700",0,",,0,",0,",,0,",77,",,0",47,",,0",51,",,0,0700"
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/09/2008,0,",,0,0700",0,",,0,",0,",,0,",77,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/09/2008,0,",,0,0700",0,",,0,",0,",,0,",77,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/09/2008,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/09/2008,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",54,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/09/2008,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",62,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/09/2008,0.06,",,0,0700",0,",,0,",0,",,0,",88,",,0",65,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/09/2008,0.08,",,0,0700",0,",,0,",0,",,0,",74,",,0",59,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/09/2008,0.02,",,0,0700",0,",,0,",0,",,0,",74,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/09/2008,0.02,",,0,0700",0,",,0,",0,",,0,",77,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/09/2008,0.02,",,0,0700",0,",,0,",0,",,0,",68,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/09/2008,0,",,0,0700",0,",,0,",0,",,0,",64,",,0",39,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/09/2008,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/09/2008,0.68,",,0,0700",0,",,0,",0,",,0,",67,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/09/2008,0.21,",,0,0700",0,",,0,",0,",,0,",75,",,0",66,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/09/2008,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/09/2008,0.09,",,0,0700",0,",,0,",0,",,0,",66,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/09/2008,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",40,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/09/2008,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/09/2008,0,",,0,0700",0,",,0,",0,",,0,",64,",,0",33,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/09/2008,0,",,0,0700",0,",,0,",0,",,0,",67,",,0",39,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/09/2008,0,",,0,0700",0,",,0,",0,",,0,",73,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/09/2008,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/09/2008,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/09/2008,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",39,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/09/2008,0,",,0,0700",0,",,0,",0,",,0,",76,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/09/2008,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",44,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/09/2008,0.31,",,0,0700",0,",,0,",0,",,0,",62,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/09/2008,0.1,",,0,0700",0,",,0,",0,",,0,",72,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/09/2008,0.76,",,0,0700",0,",,0,",0,",,0,",65,",,0",54,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/09/2008,0.01,",,0,0700",0,",,0,",0,",,0,",57,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/10/2008,0.03,",,0,0700",0,",,0,",0,",,0,",63,",,0",50,",,0",,
